"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
"2635",23,"dog",95,1,1,2,0,169.611111111111,1
"2636",23,"cat",156,1,2,1,1,169.611111111111,2
"2637",23,"duck",185,2,1,2,0,169.611111111111,3
"2638",23,"goose",118,2,2,1,1,169.611111111111,4
"2639",23,"rat",156,3,1,2,0,169.611111111111,5
"2640",23,"mouse",133,3,2,1,1,169.611111111111,6
"2641",23,"mosquito",196,4,1,3,0,169.611111111111,7
"2642",23,"bug",156,4,2,2,0,169.611111111111,8
"2643",23,"insect",171,4,3,1,1,169.611111111111,9
"2644",23,"cub",119,5,1,2,0,169.611111111111,10
"2645",23,"bear",124,5,2,1,1,169.611111111111,11
"2646",23,"tick",160,6,1,2,0,169.611111111111,12
"2647",23,"flea",137,6,2,1,1,169.611111111111,13
"2648",23,"coyote",130,7,1,2,0,169.611111111111,14
"2649",23,"wolf",124,7,2,1,1,169.611111111111,15
"2650",23,"butterfly",428,8,1,1,1,169.611111111111,16
"2651",23,"buck",125,9,1,1,1,169.611111111111,17
"2652",23,"cattle",122,10,1,3,0,169.611111111111,18
"2653",23,"cow",95,10,2,2,0,169.611111111111,19
"2654",23,"calf",147,10,3,1,1,169.611111111111,20
"2655",23,"robin",195,11,1,2,0,169.611111111111,21
"2656",23,"bird",192,11,2,1,1,169.611111111111,22
"2657",23,"colt",197,12,1,1,1,169.611111111111,23
"2658",23,"kiwi",145,13,1,1,1,169.611111111111,24
"2659",23,"clam",341,14,1,2,0,169.611111111111,25
"2660",23,"oyster",239,14,2,1,1,169.611111111111,26
"2661",23,"bat",171,15,1,1,1,169.611111111111,27
"2662",23,"fly",143,16,1,1,1,169.611111111111,28
"2663",23,"deer",131,17,1,1,1,169.611111111111,29
"2664",23,"turtle",247,18,1,1,1,169.611111111111,30
"2665",23,"ape",115,19,1,1,1,169.611111111111,31
"2666",23,"pelican",149,20,1,2,0,169.611111111111,32
"2667",23,"bird",94,20,2,1,1,169.611111111111,33
"2668",23,"bear",162,21,1,1,1,169.611111111111,34
"2669",23,"clam",399,22,1,1,1,169.611111111111,35
"2670",23,"canary",109,23,1,1,1,169.611111111111,36
"2671",101,"dog",90,1,1,2,0,166.638888888889,1
"2672",101,"cat",194,1,2,1,1,166.638888888889,2
"2673",101,"porpoise",179,2,1,3,0,166.638888888889,3
"2674",101,"dolphin",193,2,2,2,0,166.638888888889,4
"2675",101,"fish",251,2,3,1,1,166.638888888889,5
"2676",101,"bird",162,3,1,1,1,166.638888888889,6
"2677",101,"zebra",110,4,1,1,1,166.638888888889,7
"2678",101,"tick",132,5,1,2,0,166.638888888889,8
"2679",101,"flea",111,5,2,1,1,166.638888888889,9
"2680",101,"owl",148,6,1,1,1,166.638888888889,10
"2681",101,"skunk",182,7,1,1,1,166.638888888889,11
"2682",101,"sheep",238,8,1,2,0,166.638888888889,12
"2683",101,"lamb",140,8,2,1,1,166.638888888889,13
"2684",101,"cub",190,9,1,2,0,166.638888888889,14
"2685",101,"beaver",111,9,2,1,1,166.638888888889,15
"2686",101,"puppy",246,10,1,3,0,166.638888888889,16
"2687",101,"dog",159,10,2,2,0,166.638888888889,17
"2688",101,"cat",204,10,3,1,1,166.638888888889,18
"2689",101,"porpoise",175,11,1,3,0,166.638888888889,19
"2690",101,"dolphin",202,11,2,2,0,166.638888888889,20
"2691",101,"fish",255,11,3,1,1,166.638888888889,21
"2692",101,"bird",167,12,1,1,1,166.638888888889,22
"2693",101,"zebra",117,13,1,1,1,166.638888888889,23
"2694",101,"tick",127,14,1,2,0,166.638888888889,24
"2695",101,"flea",126,14,2,1,1,166.638888888889,25
"2696",101,"owl",141,15,1,3,0,166.638888888889,26
"2697",101,"cardinal",241,15,2,2,0,166.638888888889,27
"2698",101,"bird",158,15,3,1,1,166.638888888889,28
"2699",101,"fly",133,16,1,4,0,166.638888888889,29
"2700",101,"bug",169,16,2,3,0,166.638888888889,30
"2701",101,"bee",192,16,3,2,0,166.638888888889,31
"2702",101,"insect",178,16,4,1,1,166.638888888889,32
"2703",101,"otter",199,17,1,1,1,166.638888888889,33
"2704",101,"horse",108,18,1,1,1,166.638888888889,34
"2705",101,"gull",177,19,1,2,0,166.638888888889,35
"2706",101,"bird",94,19,2,1,1,166.638888888889,36
"2707",132,"dog",92,1,1,2,0,175.081081081081,1
"2708",132,"cat",180,1,2,1,1,175.081081081081,2
"2709",132,"doe",198,2,1,2,0,175.081081081081,3
"2710",132,"deer",98,2,2,1,1,175.081081081081,4
"2711",132,"ewe",153,3,1,1,1,175.081081081081,5
"2712",132,"buffalo",100,4,1,1,1,175.081081081081,6
"2713",132,"bird",281,5,1,1,1,175.081081081081,7
"2714",132,"cricket",112,6,1,3,0,175.081081081081,8
"2715",132,"bug",154,6,2,2,0,175.081081081081,9
"2716",132,"insect",126,6,3,1,1,175.081081081081,10
"2717",132,"mammal",146,7,1,1,1,175.081081081081,11
"2718",132,"skunk",168,8,1,1,1,175.081081081081,12
"2719",132,"snake",142,9,1,1,1,175.081081081081,13
"2720",132,"tuna",116,10,1,2,0,175.081081081081,14
"2721",132,"fish",124,10,2,1,1,175.081081081081,15
"2722",132,"fish",124,11,1,3,0,175.081081081081,16
"2723",132,"snail",158,11,2,2,0,175.081081081081,17
"2724",132,"slug",129,11,3,1,1,175.081081081081,18
"2725",132,"worm",183,12,1,1,1,175.081081081081,19
"2726",132,"bird",152,13,1,1,1,175.081081081081,20
"2727",132,"fly",150,14,1,1,1,175.081081081081,21
"2728",132,"dog",319,15,1,2,0,175.081081081081,22
"2729",132,"cat",209,15,2,1,1,175.081081081081,23
"2730",132,"kiwi",186,16,1,1,1,175.081081081081,24
"2731",132,"tortoise",128,17,1,2,0,175.081081081081,25
"2732",132,"turtle",106,17,2,1,1,175.081081081081,26
"2733",132,"calf",174,18,1,3,0,175.081081081081,27
"2734",132,"cow",113,18,2,2,0,175.081081081081,28
"2735",132,"horse",193,18,3,1,1,175.081081081081,29
"2736",132,"cat",449,19,1,1,1,175.081081081081,30
"2737",132,"gazelle",166,20,1,1,1,175.081081081081,31
"2738",132,"dog",334,21,1,1,1,175.081081081081,32
"2739",132,"slug",248,22,1,1,1,175.081081081081,33
"2740",132,"beetle",197,23,1,2,0,175.081081081081,34
"2741",132,"bug",238,23,2,1,1,175.081081081081,35
"2742",132,"lion",159,24,1,2,0,175.081081081081,36
"2743",132,"tiger",173,24,2,1,1,175.081081081081,37
"2744",105,"cat",95,1,1,2,0,206.921052631579,1
"2745",105,"dog",160,1,2,1,1,206.921052631579,2
"2746",105,"bass",147,2,1,2,0,206.921052631579,3
"2747",105,"fish",158,2,2,1,1,206.921052631579,4
"2748",105,"hen",218,3,1,1,1,206.921052631579,5
"2749",105,"bird",96,4,1,1,1,206.921052631579,6
"2750",105,"possum",125,5,1,1,1,206.921052631579,7
"2751",105,"canary",295,6,1,2,0,206.921052631579,8
"2752",105,"bird",129,6,2,1,1,206.921052631579,9
"2753",105,"bear",156,7,1,1,1,206.921052631579,10
"2754",105,"mammal",108,8,1,1,1,206.921052631579,11
"2755",105,"whale",118,9,1,2,0,206.921052631579,12
"2756",105,"fish",131,9,2,1,1,206.921052631579,13
"2757",105,"coyote",126,10,1,3,0,206.921052631579,14
"2758",105,"wolf",142,10,2,2,0,206.921052631579,15
"2759",105,"dog",137,10,3,1,1,206.921052631579,16
"2760",105,"dog",137,11,1,2,0,206.921052631579,17
"2761",105,"cat",174,11,2,1,1,206.921052631579,18
"2762",105,"bass",180,12,1,2,0,206.921052631579,19
"2763",105,"fish",132,12,2,1,1,206.921052631579,20
"2764",105,"bird",358,13,1,1,1,206.921052631579,21
"2765",105,"sheep",391,14,1,1,1,206.921052631579,22
"2766",105,"alligator",323,15,1,2,0,206.921052631579,23
"2767",105,"crocodile",119,15,2,1,1,206.921052631579,24
"2768",105,"cougar",140,16,1,1,1,206.921052631579,25
"2769",105,"mule",1536,17,1,3,0,206.921052631579,26
"2770",105,"donkey",114,17,2,2,0,206.921052631579,27
"2771",105,"horse",106,17,3,1,1,206.921052631579,28
"2772",105,"porcupine",144,18,1,1,1,206.921052631579,29
"2773",105,"hog",472,19,1,2,0,206.921052631579,30
"2774",105,"pig",99,19,2,1,1,206.921052631579,31
"2775",105,"cricket",188,20,1,1,1,206.921052631579,32
"2776",105,"coyote",150,21,1,3,0,206.921052631579,33
"2777",105,"wolf",118,21,2,2,0,206.921052631579,34
"2778",105,"dog",144,21,3,1,1,206.921052631579,35
"2779",105,"dog",144,22,1,2,0,206.921052631579,36
"2780",105,"cat",174,22,2,1,1,206.921052631579,37
"2781",105,"bass",179,23,1,1,1,206.921052631579,38
"2782",82,"dog",93,1,1,2,0,200.305555555556,1
"2783",82,"cat",192,1,2,1,1,200.305555555556,2
"2784",82,"bear",167,2,1,1,1,200.305555555556,3
"2785",82,"mosquito",297,3,1,1,1,200.305555555556,4
"2786",82,"chick",961,4,1,1,1,200.305555555556,5
"2787",82,"flea",262,5,1,1,1,200.305555555556,6
"2788",82,"otter",164,6,1,4,0,200.305555555556,7
"2789",82,"squid",112,6,2,3,0,200.305555555556,8
"2790",82,"octopus",111,6,3,2,0,200.305555555556,9
"2791",82,"fish",147,6,4,1,1,200.305555555556,10
"2792",82,"possum",197,7,1,1,1,200.305555555556,11
"2793",82,"crab",91,8,1,2,0,200.305555555556,12
"2794",82,"lobster",108,8,2,1,1,200.305555555556,13
"2795",82,"donkey",132,9,1,1,1,200.305555555556,14
"2796",82,"canary",110,10,1,2,0,200.305555555556,15
"2797",82,"bird",97,10,2,1,1,200.305555555556,16
"2798",82,"bat",704,11,1,1,1,200.305555555556,17
"2799",82,"coral",335,12,1,1,1,200.305555555556,18
"2800",82,"dog",265,13,1,2,0,200.305555555556,19
"2801",82,"cat",171,13,2,1,1,200.305555555556,20
"2802",82,"wolf",178,14,1,1,1,200.305555555556,21
"2803",82,"goat",187,15,1,3,0,200.305555555556,22
"2804",82,"cow",168,15,2,2,0,200.305555555556,23
"2805",82,"calf",178,15,3,1,1,200.305555555556,24
"2806",82,"mole",148,16,1,2,0,200.305555555556,25
"2807",82,"mouse",122,16,2,1,1,200.305555555556,26
"2808",82,"mule",147,17,1,1,1,200.305555555556,27
"2809",82,"shrimp",122,18,1,2,0,200.305555555556,28
"2810",82,"fish",116,18,2,1,1,200.305555555556,29
"2811",82,"rooster",173,19,1,1,1,200.305555555556,30
"2812",82,"swan",122,20,1,2,0,200.305555555556,31
"2813",82,"clam",104,20,2,1,1,200.305555555556,32
"2814",82,"dog",103,21,1,2,0,200.305555555556,33
"2815",82,"cat",202,21,2,1,1,200.305555555556,34
"2816",82,"bear",159,22,1,1,1,200.305555555556,35
"2817",82,"hornet",266,23,1,1,1,200.305555555556,36
"2818",54,"dog",93,1,1,2,0,173.305555555556,1
"2819",54,"cat",183,1,2,1,1,173.305555555556,2
"2820",54,"ox",167,2,1,1,1,173.305555555556,3
"2821",54,"shark",131,3,1,4,0,173.305555555556,4
"2822",54,"fish",132,3,2,3,0,173.305555555556,5
"2823",54,"duck",179,3,3,2,0,173.305555555556,6
"2824",54,"goose",146,3,4,1,1,173.305555555556,7
"2825",54,"chimpanzee",404,4,1,3,0,173.305555555556,8
"2826",54,"monkey",160,4,2,2,0,173.305555555556,9
"2827",54,"ape",175,4,3,1,1,173.305555555556,10
"2828",54,"colt",119,5,1,2,0,173.305555555556,11
"2829",54,"horse",147,5,2,1,1,173.305555555556,12
"2830",54,"eagle",176,6,1,1,1,173.305555555556,13
"2831",54,"deer",267,7,1,2,0,173.305555555556,14
"2832",54,"doe",184,7,2,1,1,173.305555555556,15
"2833",54,"lamb",136,8,1,2,0,173.305555555556,16
"2834",54,"sheep",125,8,2,1,1,173.305555555556,17
"2835",54,"flea",235,9,1,1,1,173.305555555556,18
"2836",54,"aardvark",138,10,1,1,1,173.305555555556,19
"2837",54,"chicken",206,11,1,1,1,173.305555555556,20
"2838",54,"slug",91,12,1,4,0,173.305555555556,21
"2839",54,"snail",99,12,2,3,0,173.305555555556,22
"2840",54,"coral",138,12,3,2,0,173.305555555556,23
"2841",54,"fish",158,12,4,1,1,173.305555555556,24
"2842",54,"hawk",171,13,1,1,1,173.305555555556,25
"2843",54,"cub",168,14,1,1,1,173.305555555556,26
"2844",54,"mosquito",160,15,1,3,0,173.305555555556,27
"2845",54,"bug",176,15,2,2,0,173.305555555556,28
"2846",54,"insect",135,15,3,1,1,173.305555555556,29
"2847",54,"dog",241,16,1,2,0,173.305555555556,30
"2848",54,"cat",177,16,2,1,1,173.305555555556,31
"2849",54,"crocodile",199,17,1,1,1,173.305555555556,32
"2850",54,"goat",126,18,1,1,1,173.305555555556,33
"2851",54,"possum",244,19,1,1,1,173.305555555556,34
"2852",54,"squid",305,20,1,1,1,173.305555555556,35
"2853",54,"mule",148,21,1,1,1,173.305555555556,36
"2854",12,"dog",93,1,1,2,0,165.833333333333,1
"2855",12,"cat",162,1,2,1,1,165.833333333333,2
"2856",12,"gazelle",156,2,1,1,1,165.833333333333,3
"2857",12,"fox",282,3,1,1,1,165.833333333333,4
"2858",12,"goose",395,4,1,2,0,165.833333333333,5
"2859",12,"duck",94,4,2,1,1,165.833333333333,6
"2860",12,"calf",168,5,1,2,0,165.833333333333,7
"2861",12,"cow",158,5,2,1,1,165.833333333333,8
"2862",12,"cricket",139,6,1,1,1,165.833333333333,9
"2863",12,"pig",158,7,1,2,0,165.833333333333,10
"2864",12,"hog",98,7,2,1,1,165.833333333333,11
"2865",12,"bull",120,8,1,1,1,165.833333333333,12
"2866",12,"turtle",114,9,1,1,1,165.833333333333,13
"2867",12,"chicken",196,10,1,1,1,165.833333333333,14
"2868",12,"kitten",316,11,1,3,0,165.833333333333,15
"2869",12,"cat",105,11,2,2,0,165.833333333333,16
"2870",12,"dog",136,11,3,1,1,165.833333333333,17
"2871",12,"doe",122,12,1,2,0,165.833333333333,18
"2872",12,"deer",135,12,2,1,1,165.833333333333,19
"2873",12,"kangaroo",274,13,1,1,1,165.833333333333,20
"2874",12,"mosquito",266,14,1,2,0,165.833333333333,21
"2875",12,"bug",102,14,2,1,1,165.833333333333,22
"2876",12,"grizzly",263,15,1,2,0,165.833333333333,23
"2877",12,"bear",98,15,2,1,1,165.833333333333,24
"2878",12,"seagull",115,16,1,2,0,165.833333333333,25
"2879",12,"bird",131,16,2,1,1,165.833333333333,26
"2880",12,"fly",203,17,1,1,1,165.833333333333,27
"2881",12,"tuna",127,18,1,2,0,165.833333333333,28
"2882",12,"fish",127,18,2,1,1,165.833333333333,29
"2883",12,"robin",165,19,1,1,1,165.833333333333,30
"2884",12,"mongoose",145,20,1,1,1,165.833333333333,31
"2885",12,"beetle",173,21,1,2,0,165.833333333333,32
"2886",12,"bug",118,21,2,1,1,165.833333333333,33
"2887",12,"owl",113,22,1,2,0,165.833333333333,34
"2888",12,"bird",141,22,2,1,1,165.833333333333,35
"2889",12,"flea",262,23,1,1,1,165.833333333333,36
"2890",103,"dog",95,1,1,2,0,160.5,1
"2891",103,"cat",155,1,2,1,1,160.5,2
"2892",103,"chipmunk",152,2,1,2,0,160.5,3
"2893",103,"squirrel",143,2,2,1,1,160.5,4
"2894",103,"crab",367,3,1,1,1,160.5,5
"2895",103,"caterpillar",93,4,1,1,1,160.5,6
"2896",103,"doe",143,5,1,1,1,160.5,7
"2897",103,"reptile",123,6,1,1,1,160.5,8
"2898",103,"clam",210,7,1,2,0,160.5,9
"2899",103,"oyster",180,7,2,1,1,160.5,10
"2900",103,"gull",177,8,1,2,0,160.5,11
"2901",103,"bird",131,8,2,1,1,160.5,12
"2902",103,"bass",155,9,1,2,0,160.5,13
"2903",103,"fish",102,9,2,1,1,160.5,14
"2904",103,"buffalo",154,10,1,1,1,160.5,15
"2905",103,"mouse",137,11,1,1,1,160.5,16
"2906",103,"cat",142,12,1,2,0,160.5,17
"2907",103,"dog",156,12,2,1,1,160.5,18
"2908",103,"worm",184,13,1,1,1,160.5,19
"2909",103,"chicken",262,14,1,1,1,160.5,20
"2910",103,"puppy",273,15,1,1,1,160.5,21
"2911",103,"lion",172,16,1,2,0,160.5,22
"2912",103,"tiger",111,16,2,1,1,160.5,23
"2913",103,"colt",143,17,1,3,0,160.5,24
"2914",103,"horse",99,17,2,2,0,160.5,25
"2915",103,"pony",129,17,3,1,1,160.5,26
"2916",103,"dinosaur",126,18,1,2,0,160.5,27
"2917",103,"lizard",152,18,2,1,1,160.5,28
"2918",103,"elephant",178,19,1,1,1,160.5,29
"2919",103,"wasp",128,20,1,4,0,160.5,30
"2920",103,"bee",122,20,2,3,0,160.5,31
"2921",103,"insect",183,20,3,2,0,160.5,32
"2922",103,"bug",203,20,4,1,1,160.5,33
"2923",103,"crane",209,21,1,1,1,160.5,34
"2924",103,"bird",128,22,1,1,1,160.5,35
"2925",103,"fly",161,23,1,1,1,160.5,36
"2926",40,"dog",88,1,1,2,0,233.473684210526,1
"2927",40,"cat",172,1,2,1,1,233.473684210526,2
"2928",40,"bluejay",243,2,1,2,0,233.473684210526,3
"2929",40,"bird",150,2,2,1,1,233.473684210526,4
"2930",40,"doe",397,3,1,2,0,233.473684210526,5
"2931",40,"deer",114,3,2,1,1,233.473684210526,6
"2932",40,"crocodile",232,4,1,2,0,233.473684210526,7
"2933",40,"alligator",159,4,2,1,1,233.473684210526,8
"2934",40,"colt",193,5,1,3,0,233.473684210526,9
"2935",40,"horse",157,5,2,2,0,233.473684210526,10
"2936",40,"pony",132,5,3,1,1,233.473684210526,11
"2937",40,"panther",126,6,1,2,0,233.473684210526,12
"2938",40,"cat",122,6,2,1,1,233.473684210526,13
"2939",40,"cat",122,7,1,2,0,233.473684210526,14
"2940",40,"kitten",189,7,2,1,1,233.473684210526,15
"2941",40,"sparrow",85,8,1,2,0,233.473684210526,16
"2942",40,"bird",149,8,2,1,1,233.473684210526,17
"2943",40,"fly",141,9,1,5,0,233.473684210526,18
"2944",40,"insect",130,9,2,4,0,233.473684210526,19
"2945",40,"bug",154,9,3,3,0,233.473684210526,20
"2946",40,"cricket",157,9,4,2,0,233.473684210526,21
"2947",40,"worm",144,9,5,1,1,233.473684210526,22
"2948",40,"rooster",189,10,1,2,0,233.473684210526,23
"2949",40,"chicken",189,10,2,1,1,233.473684210526,24
"2950",40,"seal",115,11,1,1,1,233.473684210526,25
"2951",40,"pelican",157,12,1,2,0,233.473684210526,26
"2952",40,"bird",100,12,2,1,1,233.473684210526,27
"2953",40,"barracuda",149,13,1,2,0,233.473684210526,28
"2954",40,"fish",115,13,2,1,1,233.473684210526,29
"2955",40,"wolf",143,14,1,2,0,233.473684210526,30
"2956",40,"dog",127,14,2,1,1,233.473684210526,31
"2957",40,"dog",127,15,1,2,0,233.473684210526,32
"2958",40,"cat",153,15,2,1,1,233.473684210526,33
"2959",40,"snake",565,16,1,1,1,233.473684210526,34
"2960",40,"stag",146,17,1,1,1,233.473684210526,35
"2961",40,"leopard",85,18,1,2,0,233.473684210526,36
"2962",40,"monkey",295,18,2,1,1,233.473684210526,37
"2963",40,"squid",2661,19,1,1,1,233.473684210526,38
"2964",69,"dog",94,1,1,2,0,214.444444444444,1
"2965",69,"cat",148,1,2,1,1,214.444444444444,2
"2966",69,"fish",520,2,1,1,1,214.444444444444,3
"2967",69,"lamb",1770,3,1,1,1,214.444444444444,4
"2968",69,"bug",143,4,1,1,1,214.444444444444,5
"2969",69,"bear",258,5,1,1,1,214.444444444444,6
"2970",69,"fish",268,6,1,1,1,214.444444444444,7
"2971",69,"walrus",112,7,1,1,1,214.444444444444,8
"2972",69,"snail",90,8,1,2,0,214.444444444444,9
"2973",69,"slug",102,8,2,1,1,214.444444444444,10
"2974",69,"doe",175,9,1,2,0,214.444444444444,11
"2975",69,"deer",87,9,2,1,1,214.444444444444,12
"2976",69,"sheep",302,10,1,2,0,214.444444444444,13
"2977",69,"lamb",233,10,2,1,1,214.444444444444,14
"2978",69,"bass",167,11,1,2,0,214.444444444444,15
"2979",69,"fish",140,11,2,1,1,214.444444444444,16
"2980",69,"squirrel",323,12,1,1,1,214.444444444444,17
"2981",69,"stallion",176,13,1,1,1,214.444444444444,18
"2982",69,"caterpillar",100,14,1,1,1,214.444444444444,19
"2983",69,"moose",121,15,1,1,1,214.444444444444,20
"2984",69,"toad",320,16,1,2,0,214.444444444444,21
"2985",69,"frog",118,16,2,1,1,214.444444444444,22
"2986",69,"mammal",224,17,1,1,1,214.444444444444,23
"2987",69,"owl",190,18,1,1,1,214.444444444444,24
"2988",69,"human",163,19,1,1,1,214.444444444444,25
"2989",69,"kitten",78,20,1,2,0,214.444444444444,26
"2990",69,"rabbit",89,20,2,1,1,214.444444444444,27
"2991",69,"chick",109,21,1,1,1,214.444444444444,28
"2992",69,"porcupine",126,22,1,1,1,214.444444444444,29
"2993",69,"reindeer",89,23,1,2,0,214.444444444444,30
"2994",69,"deer",222,23,2,1,1,214.444444444444,31
"2995",69,"hen",102,24,1,2,0,214.444444444444,32
"2996",69,"chicken",117,24,2,1,1,214.444444444444,33
"2997",69,"mosquito",131,25,1,2,0,214.444444444444,34
"2998",69,"bug",136,25,2,1,1,214.444444444444,35
"2999",69,"bluejay",177,26,1,1,1,214.444444444444,36
"3000",52,"dog",87,1,1,2,0,150.675675675676,1
"3001",52,"cat",181,1,2,1,1,150.675675675676,2
"3002",52,"horse",198,2,1,2,0,150.675675675676,3
"3003",52,"pony",165,2,2,1,1,150.675675675676,4
"3004",52,"cougar",152,3,1,1,1,150.675675675676,5
"3005",52,"cricket",168,4,1,1,1,150.675675675676,6
"3006",52,"ox",80,5,1,1,1,150.675675675676,7
"3007",52,"deer",335,6,1,2,0,150.675675675676,8
"3008",52,"doe",170,6,2,1,1,150.675675675676,9
"3009",52,"cub",145,7,1,2,0,150.675675675676,10
"3010",52,"bear",114,7,2,1,1,150.675675675676,11
"3011",52,"coral",171,8,1,2,0,150.675675675676,12
"3012",52,"fish",96,8,2,1,1,150.675675675676,13
"3013",52,"fish",96,9,1,2,0,150.675675675676,14
"3014",52,"shrimp",131,9,2,1,1,150.675675675676,15
"3015",52,"cobra",117,10,1,2,0,150.675675675676,16
"3016",52,"snake",124,10,2,1,1,150.675675675676,17
"3017",52,"ape",180,11,1,1,1,150.675675675676,18
"3018",52,"elephant",156,12,1,1,1,150.675675675676,19
"3019",52,"chipmunk",161,13,1,1,1,150.675675675676,20
"3020",52,"dog",256,14,1,2,0,150.675675675676,21
"3021",52,"cat",199,14,2,1,1,150.675675675676,22
"3022",52,"horse",192,15,1,1,1,150.675675675676,23
"3023",52,"cougar",155,16,1,1,1,150.675675675676,24
"3024",52,"camel",138,17,1,1,1,150.675675675676,25
"3025",52,"sparrow",208,18,1,2,0,150.675675675676,26
"3026",52,"bird",111,18,2,1,1,150.675675675676,27
"3027",52,"crane",202,19,1,1,1,150.675675675676,28
"3028",52,"deer",128,20,1,1,1,150.675675675676,29
"3029",52,"sheep",97,21,1,3,0,150.675675675676,30
"3030",52,"turkey",110,21,2,2,0,150.675675675676,31
"3031",52,"chicken",121,21,3,1,1,150.675675675676,32
"3032",52,"leopard",142,22,1,1,1,150.675675675676,33
"3033",52,"alligator",141,23,1,2,0,150.675675675676,34
"3034",52,"crocodile",86,23,2,1,1,150.675675675676,35
"3035",52,"buck",158,24,1,1,1,150.675675675676,36
"3036",52,"walrus",104,25,1,1,1,150.675675675676,37
"3037",51,"dog",91,1,1,2,0,153.333333333333,1
"3038",51,"cat",167,1,2,1,1,153.333333333333,2
"3039",51,"mouse",158,2,1,1,1,153.333333333333,3
"3040",51,"zebra",481,3,1,1,1,153.333333333333,4
"3041",51,"goose",147,4,1,1,1,153.333333333333,5
"3042",51,"buffalo",181,5,1,3,0,153.333333333333,6
"3043",51,"lion",123,5,2,2,0,153.333333333333,7
"3044",51,"tiger",122,5,3,1,1,153.333333333333,8
"3045",51,"turtle",161,6,1,1,1,153.333333333333,9
"3046",51,"gull",147,7,1,2,0,153.333333333333,10
"3047",51,"bird",115,7,2,1,1,153.333333333333,11
"3048",51,"fly",176,8,1,1,1,153.333333333333,12
"3049",51,"pig",187,9,1,2,0,153.333333333333,13
"3050",51,"hog",124,9,2,1,1,153.333333333333,14
"3051",51,"duck",183,10,1,1,1,153.333333333333,15
"3052",51,"flea",115,11,1,1,1,153.333333333333,16
"3053",51,"canary",96,12,1,1,1,153.333333333333,17
"3054",51,"chipmunk",161,13,1,1,1,153.333333333333,18
"3055",51,"salmon",86,14,1,3,0,153.333333333333,19
"3056",51,"fish",135,14,2,2,0,153.333333333333,20
"3057",51,"trout",142,14,3,1,1,153.333333333333,21
"3058",51,"unicorn",117,15,1,1,1,153.333333333333,22
"3059",51,"stag",84,16,1,1,1,153.333333333333,23
"3060",51,"beetle",106,17,1,2,0,153.333333333333,24
"3061",51,"bug",90,17,2,1,1,153.333333333333,25
"3062",51,"hare",149,18,1,2,0,153.333333333333,26
"3063",51,"rabbit",93,18,2,1,1,153.333333333333,27
"3064",51,"bird",126,19,1,1,1,153.333333333333,28
"3065",51,"dog",258,20,1,2,0,153.333333333333,29
"3066",51,"cat",200,20,2,1,1,153.333333333333,30
"3067",51,"mouse",167,21,1,1,1,153.333333333333,31
"3068",51,"buffalo",140,22,1,1,1,153.333333333333,32
"3069",51,"dolphin",160,23,1,1,1,153.333333333333,33
"3070",51,"cougar",154,24,1,1,1,153.333333333333,34
"3071",51,"duck",223,25,1,1,1,153.333333333333,35
"3072",51,"ant",155,26,1,1,1,153.333333333333,36
"3073",113,"dog",95,1,1,2,0,173.916666666667,1
"3074",113,"cat",201,1,2,1,1,173.916666666667,2
"3075",113,"chipmunk",220,2,1,2,0,173.916666666667,3
"3076",113,"bear",93,2,2,1,1,173.916666666667,4
"3077",113,"calf",111,3,1,2,0,173.916666666667,5
"3078",113,"cow",130,3,2,1,1,173.916666666667,6
"3079",113,"elk",152,4,1,1,1,173.916666666667,7
"3080",113,"antelope",138,5,1,1,1,173.916666666667,8
"3081",113,"deer",159,6,1,2,0,173.916666666667,9
"3082",113,"doe",166,6,2,1,1,173.916666666667,10
"3083",113,"hare",178,7,1,2,0,173.916666666667,11
"3084",113,"rabbit",100,7,2,1,1,173.916666666667,12
"3085",113,"penguin",350,8,1,1,1,173.916666666667,13
"3086",113,"moose",97,9,1,1,1,173.916666666667,14
"3087",113,"grasshopper",120,10,1,4,0,173.916666666667,15
"3088",113,"fly",146,10,2,3,0,173.916666666667,16
"3089",113,"tick",276,10,3,2,0,173.916666666667,17
"3090",113,"flea",196,10,4,1,1,173.916666666667,18
"3091",113,"elephant",160,11,1,1,1,173.916666666667,19
"3092",113,"mouse",131,12,1,1,1,173.916666666667,20
"3093",113,"cat",181,13,1,1,1,173.916666666667,21
"3094",113,"calf",178,14,1,2,0,173.916666666667,22
"3095",113,"cow",112,14,2,1,1,173.916666666667,23
"3096",113,"worm",144,15,1,1,1,173.916666666667,24
"3097",113,"moose",242,16,1,1,1,173.916666666667,25
"3098",113,"salmon",109,17,1,2,0,173.916666666667,26
"3099",113,"fish",128,17,2,1,1,173.916666666667,27
"3100",113,"crocodile",176,18,1,2,0,173.916666666667,28
"3101",113,"alligator",103,18,2,1,1,173.916666666667,29
"3102",113,"caterpillar",138,19,1,1,1,173.916666666667,30
"3103",113,"buffalo",142,20,1,1,1,173.916666666667,31
"3104",113,"dog",225,21,1,2,0,173.916666666667,32
"3105",113,"cat",129,21,2,1,1,173.916666666667,33
"3106",113,"clam",836,22,1,1,1,173.916666666667,34
"3107",113,"canary",126,23,1,2,0,173.916666666667,35
"3108",113,"bird",73,23,2,1,1,173.916666666667,36
"3109",100,"dog",88,1,1,2,0,166.513513513514,1
"3110",100,"cat",182,1,2,1,1,166.513513513514,2
